date,index_code,index_name,index_name_en,stock_code,stock_name,stock_name_en,exchange,exchange_en,full_code
2025-07-09,000905,中证500,CSI 500,600901,江苏金租,"Jiangsu Financial Leasing Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh600901
2025-07-09,000905,中证500,CSI 500,600906,财达证券,"CAIDA SECURITIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh600906
2025-07-09,000905,中证500,CSI 500,600909,华安证券,"HUAAN SECURITIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh600909
2025-07-09,000905,中证500,CSI 500,600925,苏能股份,"Jiangsu Xukuang Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh600925
2025-07-09,000905,中证500,CSI 500,600927,永安期货,"Yongan Futures Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh600927
2025-07-09,000905,中证500,CSI 500,600928,西安银行,"BANK OF XI'AN CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh600928
2025-07-09,000905,中证500,CSI 500,600956,新天绿能,China Suntien Green Energy Corporation Limited,上海证券交易所,Shanghai Stock Exchange,sh600956
2025-07-09,000905,中证500,CSI 500,600959,江苏有线,Jiangsu Broadcasting Cable Information Network Corporation Limited,上海证券交易所,Shanghai Stock Exchange,sh600959
2025-07-09,000905,中证500,CSI 500,600968,海油发展,CNOOC Energy Technology & Services Limited,上海证券交易所,Shanghai Stock Exchange,sh600968
2025-07-09,000905,中证500,CSI 500,600970,中材国际,Sinoma International Engineering Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh600970
2025-07-09,000905,中证500,CSI 500,600977,中国电影,"CHINA FILM CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh600977
2025-07-09,000905,中证500,CSI 500,600985,淮北矿业,"Huaibei Mining Holdings Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh600985
2025-07-09,000905,中证500,CSI 500,600988,赤峰黄金,"Chifeng Jilong Gold Mining Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh600988
2025-07-09,000905,中证500,CSI 500,600995,南网储能,"China Southern Power Grid Energy Storage Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh600995
2025-07-09,000905,中证500,CSI 500,600998,九州通,Jointown Pharmaceutical Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh600998
2025-07-09,000905,中证500,CSI 500,601000,唐山港,Tangshan Port Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601000
2025-07-09,000905,中证500,CSI 500,601001,晋控煤业,"Jinneng Holding Shanxi Coal Industry Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh601001
2025-07-09,000905,中证500,CSI 500,601016,节能风电,CECEP Wind-Power Corporation,上海证券交易所,Shanghai Stock Exchange,sh601016
2025-07-09,000905,中证500,CSI 500,601019,山东出版,"Shandong Publishing&Media Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh601019
2025-07-09,000905,中证500,CSI 500,601061,中信金属,"CITIC Metal Co., Ltd",上海证券交易所,Shanghai Stock Exchange,sh601061
2025-07-09,000905,中证500,CSI 500,601098,中南传媒,China South Publishing & Media Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601098
2025-07-09,000905,中证500,CSI 500,601099,太平洋,The Pacific Securities Co.Ltd,上海证券交易所,Shanghai Stock Exchange,sh601099
2025-07-09,000905,中证500,CSI 500,601106,中国一重,China First Heavy Industries Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601106
2025-07-09,000905,中证500,CSI 500,601108,财通证券,"CAITONG SECURITIES CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,sh601108
2025-07-09,000905,中证500,CSI 500,601118,海南橡胶,China Hainan Rubber Industry Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601118
2025-07-09,000905,中证500,CSI 500,601128,常熟银行,"Jiangsu Changshu Rural Commercial Bank Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601128
2025-07-09,000905,中证500,CSI 500,601139,深圳燃气,Shenzhen Gas Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601139
2025-07-09,000905,中证500,CSI 500,601155,新城控股,"Future Land Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601155
2025-07-09,000905,中证500,CSI 500,601156,东航物流,"Eastern Air Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601156
2025-07-09,000905,中证500,CSI 500,601158,重庆水务,Chongqing Water Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601158
2025-07-09,000905,中证500,CSI 500,601162,天风证券,"TIANFENG SECURITIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh601162
2025-07-09,000905,中证500,CSI 500,601168,西部矿业,Western Mining Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601168
2025-07-09,000905,中证500,CSI 500,601179,中国西电,China XD Electric Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601179
2025-07-09,000905,中证500,CSI 500,601198,东兴证券,"DONGXING SECURITIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh601198
2025-07-09,000905,中证500,CSI 500,601212,白银有色,"Baiyin Nonferrous Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601212
2025-07-09,000905,中证500,CSI 500,601216,君正集团,"Inner Mongolia Junzheng Energy & Chemical Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601216
2025-07-09,000905,中证500,CSI 500,601228,广州港,GUANGZHOU PORT COMPANY LIMITED,上海证券交易所,Shanghai Stock Exchange,sh601228
2025-07-09,000905,中证500,CSI 500,601231,环旭电子,"Universal Scientific Industrial (Shanghai) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601231
2025-07-09,000905,中证500,CSI 500,601233,桐昆股份,Tongkun Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601233
2025-07-09,000905,中证500,CSI 500,601333,广深铁路,Guangshen Railway Company Limited,上海证券交易所,Shanghai Stock Exchange,sh601333
2025-07-09,000905,中证500,CSI 500,601399,国机重装,"Sinomach Heavy Equipment Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh601399
2025-07-09,000905,中证500,CSI 500,601456,国联民生,Guolian Minsheng Securities Company Limited,上海证券交易所,Shanghai Stock Exchange,sh601456
2025-07-09,000905,中证500,CSI 500,601555,东吴证券,Soochow Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601555
2025-07-09,000905,中证500,CSI 500,601568,北元集团,"Shaanxi Beiyuan Chemical Industry Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601568
2025-07-09,000905,中证500,CSI 500,601577,长沙银行,"BANK OF CHANGSHA CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh601577
2025-07-09,000905,中证500,CSI 500,601598,中国外运,Sinotrans Limited,上海证券交易所,Shanghai Stock Exchange,sh601598
2025-07-09,000905,中证500,CSI 500,601608,中信重工,"CITIC HEAVY INDUSTRIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh601608
2025-07-09,000905,中证500,CSI 500,601611,中国核建,China Nuclear Engineering Corporation Limited,上海证券交易所,Shanghai Stock Exchange,sh601611
2025-07-09,000905,中证500,CSI 500,601615,明阳智能,MingYangSmartEnergyGroupLimited,上海证券交易所,Shanghai Stock Exchange,sh601615
2025-07-09,000905,中证500,CSI 500,601636,旗滨集团,Zhuzhou Kibing Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601636
2025-07-09,000905,中证500,CSI 500,601665,齐鲁银行,"QILU BANK CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh601665
2025-07-09,000905,中证500,CSI 500,601666,平煤股份,Pingdingshan Tianan Coal Mining Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601666
2025-07-09,000905,中证500,CSI 500,601696,中银证券,"BOC International (China) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601696
2025-07-09,000905,中证500,CSI 500,601717,郑煤机,ZMJ Group Company Limited,上海证券交易所,Shanghai Stock Exchange,sh601717
2025-07-09,000905,中证500,CSI 500,601858,中国科传,China Science Publishing & Media Ltd.,上海证券交易所,Shanghai Stock Exchange,sh601858
2025-07-09,000905,中证500,CSI 500,601866,中远海发,"COSCO SHIPPING Development Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601866
2025-07-09,000905,中证500,CSI 500,601880,辽港股份,"Liaoning Port Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601880
2025-07-09,000905,中证500,CSI 500,601918,新集能源,SDIC Xinji Energy Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601918
2025-07-09,000905,中证500,CSI 500,601921,浙版传媒,"Zhejiang Publishing & Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601921
2025-07-09,000905,中证500,CSI 500,601928,凤凰传媒,Jiangsu Phoenix Publishing & Media Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601928
2025-07-09,000905,中证500,CSI 500,601933,永辉超市,Yonghui Superstores Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601933
2025-07-09,000905,中证500,CSI 500,601958,金钼股份,Jinduicheng Molybdenum Co Ltd,上海证券交易所,Shanghai Stock Exchange,sh601958
2025-07-09,000905,中证500,CSI 500,601965,中国汽研,"China Automotive Engineering Research Institute Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601965
2025-07-09,000905,中证500,CSI 500,601966,玲珑轮胎,"Shandong Linglong Tyre Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601966
2025-07-09,000905,中证500,CSI 500,601990,南京证券,"Nanjing Securities Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601990
2025-07-09,000905,中证500,CSI 500,601991,大唐发电,"Datang International Power Generation Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601991
2025-07-09,000905,中证500,CSI 500,601997,贵阳银行,"Bank of Guiyang Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh601997
2025-07-09,000905,中证500,CSI 500,603000,人民网,"People.cn CO.,LTD",上海证券交易所,Shanghai Stock Exchange,sh603000
2025-07-09,000905,中证500,CSI 500,603077,和邦生物,"Sichuan Hebang Biotechnology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603077
2025-07-09,000905,中证500,CSI 500,603087,甘李药业,Gan & Lee Pharmaceuticals,上海证券交易所,Shanghai Stock Exchange,sh603087
2025-07-09,000905,中证500,CSI 500,603129,春风动力,"ZHEJIANGCFMOTOPOWERCO.,LTD.",上海证券交易所,Shanghai Stock Exchange,sh603129
2025-07-09,000905,中证500,CSI 500,603156,养元饮品,"Hebei Yangyuan ZhiHui Beverage Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603156
2025-07-09,000905,中证500,CSI 500,603160,汇顶科技,"Shenzhen Huiding Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603160
2025-07-09,000905,中证500,CSI 500,603179,新泉股份,"Jiangsu Xinquan Automotive Trim Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh603179
2025-07-09,000905,中证500,CSI 500,603225,新凤鸣,"Xinfengming Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603225
2025-07-09,000905,中证500,CSI 500,603228,景旺电子,"Shenzhen Kinwong Electronic Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603228
2025-07-09,000905,中证500,CSI 500,603233,大参林,"DaShenLin Pharmaceutical Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603233
2025-07-09,000905,中证500,CSI 500,603290,斯达半导,StarPower Semiconductor Ltd.,上海证券交易所,Shanghai Stock Exchange,sh603290
2025-07-09,000905,中证500,CSI 500,603298,杭叉集团,"Hangcha Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603298
2025-07-09,000905,中证500,CSI 500,603338,浙江鼎力,"Zhejiang Dingli Machinery Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603338
2025-07-09,000905,中证500,CSI 500,603341,龙旗科技,"Shanghai Longcheer Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh603341
2025-07-09,000905,中证500,CSI 500,603345,安井食品,"FU JIAN ANJOY FOODS CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh603345
2025-07-09,000905,中证500,CSI 500,603379,三美股份,"Zhejiang Sanmei Chemical Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603379
2025-07-09,000905,中证500,CSI 500,603486,科沃斯,"Ecovacs Robotics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603486
2025-07-09,000905,中证500,CSI 500,603529,爱玛科技,"AIMA TECHNOLOGY GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,sh603529
2025-07-09,000905,中证500,CSI 500,603556,海兴电力,"Hexing Electrical Co., Ltd",上海证券交易所,Shanghai Stock Exchange,sh603556
2025-07-09,000905,中证500,CSI 500,603565,中谷物流,"Shanghai Zhonggu Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603565
2025-07-09,000905,中证500,CSI 500,603568,伟明环保,"ZHEJIANG WEIMING ENVIRONMENT PROTECTION CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh603568
2025-07-09,000905,中证500,CSI 500,603589,口子窖,"Anhui Kouzi Distillery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603589
2025-07-09,000905,中证500,CSI 500,603596,伯特利,"Bethel Automotive Safety Systems Co., Ltd",上海证券交易所,Shanghai Stock Exchange,sh603596
2025-07-09,000905,中证500,CSI 500,603605,珀莱雅,"Proya Cosmetics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603605
2025-07-09,000905,中证500,CSI 500,603606,东方电缆,"Ningbo Orient Wires & Cables Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603606
2025-07-09,000905,中证500,CSI 500,603650,彤程新材,"Red Avenue New Materials Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603650
2025-07-09,000905,中证500,CSI 500,603658,安图生物,"Autobio Diagnostics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603658
2025-07-09,000905,中证500,CSI 500,603659,璞泰来,"Shanghai Putailai New Energy Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603659
2025-07-09,000905,中证500,CSI 500,603688,石英股份,"JIANGSU PACIFIC QUARTZ CO., LTD",上海证券交易所,Shanghai Stock Exchange,sh603688
2025-07-09,000905,中证500,CSI 500,603707,健友股份,"Nanjing King-Friend Biochemical Pharmaceutical Co., Ltd",上海证券交易所,Shanghai Stock Exchange,sh603707
2025-07-09,000905,中证500,CSI 500,603728,鸣志电器,"Shanghai Moons' Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603728
2025-07-09,000905,中证500,CSI 500,603737,三棵树,"SKSHU Paint Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603737
2025-07-09,000905,中证500,CSI 500,603786,科博达,"KEBODA TECHNOLOGY Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603786
2025-07-09,000905,中证500,CSI 500,603816,顾家家居,"Jason Furniture (Hangzhou) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603816
2025-07-09,000905,中证500,CSI 500,603826,坤彩科技,"Fujian Kuncai Material Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603826
2025-07-09,000905,中证500,CSI 500,603858,步长制药,"SHANDONG BUCHANG PHARMACEUTICALS CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh603858
2025-07-09,000905,中证500,CSI 500,603868,飞科电器,"Shanghai Flyco Electrical Appliance Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603868
2025-07-09,000905,中证500,CSI 500,603885,吉祥航空,"JUNEYAO AIRLINES Co., Ltd",上海证券交易所,Shanghai Stock Exchange,sh603885
2025-07-09,000905,中证500,CSI 500,603893,瑞芯微,"Fuzhou Rockchip Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603893
2025-07-09,000905,中证500,CSI 500,603899,晨光股份,SHANGHAI M&G STATIONERY INC.,上海证券交易所,Shanghai Stock Exchange,sh603899
2025-07-09,000905,中证500,CSI 500,603927,中科软,"Sinosoft Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh603927
2025-07-09,000905,中证500,CSI 500,603939,益丰药房,"Yifeng Pharmacy Chain Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh603939
2025-07-09,000905,中证500,CSI 500,603979,金诚信,"JCHX MINING MANAGEMENT CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,sh603979
2025-07-09,000905,中证500,CSI 500,605358,立昂微,"Hangzhou Lion Electronics Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh605358
2025-07-09,000905,中证500,CSI 500,605589,圣泉集团,"Jinan Shengquan Group Share Holding Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh605589
2025-07-09,000905,中证500,CSI 500,688002,睿创微纳,"Raytron Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh688002
2025-07-09,000905,中证500,CSI 500,688017,绿的谐波,"Leader Harmonious Drive Systems Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688017
2025-07-09,000905,中证500,CSI 500,688027,国盾量子,"QuantumCTek Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688027
2025-07-09,000905,中证500,CSI 500,688032,禾迈股份,Hoymiles Power Electronics Inc.,上海证券交易所,Shanghai Stock Exchange,sh688032
2025-07-09,000905,中证500,CSI 500,688052,纳芯微,"Suzhou Novosense Microelectronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688052
2025-07-09,000905,中证500,CSI 500,688065,凯赛生物,Cathay Biotech Inc.,上海证券交易所,Shanghai Stock Exchange,sh688065
2025-07-09,000905,中证500,CSI 500,688072,拓荆科技,Piotech Inc.,上海证券交易所,Shanghai Stock Exchange,sh688072
2025-07-09,000905,中证500,CSI 500,688099,晶晨股份,"Amlogic (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688099
2025-07-09,000905,中证500,CSI 500,688100,威胜信息,"Willfar Information Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688100
2025-07-09,000905,中证500,CSI 500,688114,华大智造,"MGI Tech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688114
2025-07-09,000905,中证500,CSI 500,688120,华海清科,"Hwatsing Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688120
2025-07-09,000905,中证500,CSI 500,688122,西部超导,"Western Superconducting Technologies Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688122
2025-07-09,000905,中证500,CSI 500,688153,唯捷创芯,"Vanchip (Tianjin) Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688153
2025-07-09,000905,中证500,CSI 500,688172,燕东微,"Beijing YanDong MicroElectronic Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688172
2025-07-09,000905,中证500,CSI 500,688180,君实生物,"Shanghai Junshi Biosciences Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688180
2025-07-09,000905,中证500,CSI 500,688183,生益电子,"SHENGYI ELECTRONICS CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh688183
2025-07-09,000905,中证500,CSI 500,688188,柏楚电子,SHANGHAI FRIENDESS ELECTRONICS TECHNOLOGY CORPORATION LIMITED,上海证券交易所,Shanghai Stock Exchange,sh688188
2025-07-09,000905,中证500,CSI 500,688213,思特威,"Smartsens Technology (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688213
2025-07-09,000905,中证500,CSI 500,688220,翱捷科技,"ASR Microelectronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688220
2025-07-09,000905,中证500,CSI 500,688234,天岳先进,"SICC CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh688234
2025-07-09,000905,中证500,CSI 500,688235,百济神州,"BeiGene, Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688235
2025-07-09,000905,中证500,CSI 500,688248,南网科技,"ChinaSouthernPowerGridTechnologyCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688248
2025-07-09,000905,中证500,CSI 500,688249,晶合集成,Nexchip Semiconductor Corporation,上海证券交易所,Shanghai Stock Exchange,sh688249
2025-07-09,000905,中证500,CSI 500,688278,特宝生物,"Xiamen Amoytop Biotech Co., LTD.",上海证券交易所,Shanghai Stock Exchange,sh688278
2025-07-09,000905,中证500,CSI 500,688281,华秦科技,"Shaanxi Huaqin Technology Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688281
2025-07-09,000905,中证500,CSI 500,688295,中复神鹰,"Zhongfu Shenying Carbon Fiber Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688295
2025-07-09,000905,中证500,CSI 500,688297,中无人机,"AVIC (CHENGDU) UAS CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh688297
2025-07-09,000905,中证500,CSI 500,688301,奕瑞科技,iRay Group,上海证券交易所,Shanghai Stock Exchange,sh688301
2025-07-09,000905,中证500,CSI 500,688318,财富趋势,"Shenzhen Fortune Trend Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange,sh688318
2025-07-09,000905,中证500,CSI 500,688349,三一重能,"Sany Heavy Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688349
2025-07-09,000905,中证500,CSI 500,688361,中科飞测,"Skyverse Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688361
2025-07-09,000905,中证500,CSI 500,688363,华熙生物,Bloomage Biotechnology Corporation Limited,上海证券交易所,Shanghai Stock Exchange,sh688363
2025-07-09,000905,中证500,CSI 500,688375,国博电子,"Guobo Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688375
2025-07-09,000905,中证500,CSI 500,688385,复旦微电,"Shanghai Fudan Microelectronics Group CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,sh688385
2025-07-09,000905,中证500,CSI 500,688387,信科移动,"CICT Mobile Communication Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688387
2025-07-09,000905,中证500,CSI 500,688425,铁建重工,China Railway Construction Heavy Industry Corporation Limited,上海证券交易所,Shanghai Stock Exchange,sh688425
2025-07-09,000905,中证500,CSI 500,688469,芯联集成,"United Nova Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688469
2025-07-09,000905,中证500,CSI 500,688475,萤石网络,"Hangzhou EZVIZ Network Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688475
2025-07-09,000905,中证500,CSI 500,688520,神州细胞,Sinocelltech Group Limited,上海证券交易所,Shanghai Stock Exchange,sh688520
2025-07-09,000905,中证500,CSI 500,688521,芯原股份,"VeriSilicon Microelectronics (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688521
2025-07-09,000905,中证500,CSI 500,688525,佰维存储,"Biwin Storage Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688525
2025-07-09,000905,中证500,CSI 500,688538,和辉光电,"Everdisplay Optronics (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688538
2025-07-09,000905,中证500,CSI 500,688561,奇安信,Qi An Xin Technology Group Inc.,上海证券交易所,Shanghai Stock Exchange,sh688561
2025-07-09,000905,中证500,CSI 500,688563,航材股份,"Baimtec Material Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688563
2025-07-09,000905,中证500,CSI 500,688568,中科星图,"Geovis Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,sh688568
2025-07-09,000905,中证500,CSI 500,688578,艾力斯,"Shanghai Allist Pharmaceuticals Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688578
2025-07-09,000905,中证500,CSI 500,688582,芯动联科,Anhui XDLK Microsystem Corporation Limited,上海证券交易所,Shanghai Stock Exchange,sh688582
2025-07-09,000905,中证500,CSI 500,688608,恒玄科技,"Bestechnic (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688608
2025-07-09,000905,中证500,CSI 500,688617,惠泰医疗,APT Medical Inc.,上海证券交易所,Shanghai Stock Exchange,sh688617
2025-07-09,000905,中证500,CSI 500,688676,金盘科技,"HAINAN JINPAN SMART TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange,sh688676
2025-07-09,000905,中证500,CSI 500,688702,盛科通信,"Suzhou Centec Communications Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688702
2025-07-09,000905,中证500,CSI 500,688728,格科微,GalaxyCore Inc.,上海证券交易所,Shanghai Stock Exchange,sh688728
2025-07-09,000905,中证500,CSI 500,688772,珠海冠宇,"Zhuhai CosMX Battery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688772
2025-07-09,000905,中证500,CSI 500,688777,中控技术,"SUPCON Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688777
2025-07-09,000905,中证500,CSI 500,688778,厦钨新能,"XTC New Energy Materials (Xiamen) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688778
2025-07-09,000905,中证500,CSI 500,688819,天能股份,"Tianneng Battery Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,sh688819
2025-07-09,000905,中证500,CSI 500,689009,九号公司,Ninebot Limited,上海证券交易所,Shanghai Stock Exchange,sh689009
